data_publicacao;uf;municipio;orgao;modalidade;itens_servidor;valor_estimado;no_grupo_1bit;numero_controle_pncp;link_pncp;link_portal_origem
2025-03-17;MA;Alto Parnaíba;Municipio De Alto Parnaiba;Pregão - Eletrônico;2;8525,32;nao;06997571000129-1-000011/2025;https://pncp.gov.br/app/editais/06997571000129/2025/11;https://bnccompras.com/Process/ProcessView?param1=[gkz]dm6c3WFAOe6uYHPxZI9qyKHcNsxZ6H6zqKnLwgAZQksWwg2iKbLFxJG4qYFCBLxMuuRKVad6jv8APvreK5KVs9FafU3OQh9pfCb7eIn3I58=
2025-03-17;PR;Ivaí;Municipio De Ivai;Pregão - Eletrônico;1;117830,01;nao;76175918000133-1-000028/2025;https://pncp.gov.br/app/editais/76175918000133/2025/28;https://bllcompras.com/Process/ProcessView?param1=[gkz]GjZGvH9clzbpIAgL8NZN2/Mu82_LZW0hWLqclsSM8esf5e7cvFZ0wjikO2TldguKuuQgxiMO1S58ZheEoRE1QWT2S0MqCvIdR6HprOvfV_Y=
2025-03-13;RO;Castanheiras;Municipio De Castanheiras;Pregão - Eletrônico;1;45135,20;nao;63761969000103-1-000017/2025;https://pncp.gov.br/app/editais/63761969000103/2025/17;
2025-03-13;PA;Ipixuna Do Pará;Municipio De Ipixuna Do Para;Pregão - Eletrônico;1;23083,30;nao;83268011000184-1-000042/2025;https://pncp.gov.br/app/editais/83268011000184/2025/42;http://compras.m2atecnologia.com.br/processos/publicacao/f711dcf0b60c4b7abf2584c86ce109ff/registro-de-preco-para-futura-e-eventual-aquisicao
2025-03-13;PB;Campina Grande;Municipio De Campina Grande;Dispensa;1;37400,00;nao;08993917000146-1-000004/2026;https://pncp.gov.br/app/editais/08993917000146/2026/4;
2025-03-12;PA;Curionópolis;Camara Municipal De Curionopolis;Dispensa;2;9018,33;nao;22938708000120-1-000002/2025;https://pncp.gov.br/app/editais/22938708000120/2025/2;https://portaldecompraspublicas.com.br/processos/PA/Camara-Municipal-de-Curionopolis-4778/DP-72025-004-PMC-2025-2025-371858
2025-03-12;SP;Louveira;Louveira Camara Municipal;Dispensa;1;12163,44;nao;49597552000118-1-000003/2025;https://pncp.gov.br/app/editais/49597552000118/2025/3;
2025-03-10;SP;Leme;Municipio De Leme;Dispensa;1;680,00;nao;46362661000168-1-000412/2025;https://pncp.gov.br/app/editais/46362661000168/2025/412;
2025-03-07;RN;Espírito Santo;Municipio De Espirito Santo;Dispensa;1;7643,64;nao;08362287000101-1-000033/2025;https://pncp.gov.br/app/editais/08362287000101/2025/33;
2025-03-06;RR;Cantá;Municipio De Canta;Dispensa;1;1023,12;nao;01612682000156-1-000042/2024;https://pncp.gov.br/app/editais/01612682000156/2024/42;
2025-02-27;AM;Nova Olinda Do Norte;Municipio De Nova Olinda Do Norte;Pregão - Presencial;1;45850,00;nao;04477600000104-1-000011/2025;https://pncp.gov.br/app/editais/04477600000104/2025/11;https://portal.licitanet.com.br/acesso-visitante/WkpXam5aZWo=
2025-02-27;RS;Candelária;Municipio De Candelaria;Pregão - Eletrônico;1;2813,00;nao;87568911000106-1-000040/2025;https://pncp.gov.br/app/editais/87568911000106/2025/40;
2025-02-27;PR;Ibiporã;Servico Autonomo Municipal De Agua E Esgoto;Pregão - Eletrônico;1;52023,91;nao;78079639000100-1-000013/2025;https://pncp.gov.br/app/editais/78079639000100/2025/13;
2025-02-25;AL;Satuba;Municipio De Satuba;Pregão - Eletrônico;1;49409,90;nao;12200333000143-1-000010/2025;https://pncp.gov.br/app/editais/12200333000143/2025/10;https://bnccompras.com/Process/ProcessView?param1=[gkz]Df1Bh1qFE0xWvQm2iYC2T3v0EDOSNcYFOBiGCls0xzuH9BCFOQSN3eV_H0RNO97gPLUpqZz17XPXlQbr_UXJWlUfyDNzoKm0ZD5IjbLEd28=
2025-02-25;GO;Goiânia;Estado De Goias;Pregão - Eletrônico;1;81695,46;nao;01409580000138-1-000302/2025;https://pncp.gov.br/app/editais/01409580000138/2025/302;
2025-02-24;RR;Boa Vista;Agencia De Defesa Agropecuaria Do Estado De Roraima - Aderr;Dispensa;1;29299,00;nao;10265017000124-1-000003/2025;https://pncp.gov.br/app/editais/10265017000124/2025/3;
2025-02-21;PB;Teixeira;Municipio De Teixeira;Pregão - Eletrônico;3;187120,00;nao;08883951000168-1-000018/2025;https://pncp.gov.br/app/editais/08883951000168/2025/18;https://portaldecompraspublicas.com.br/processos/PB/Prefeitura-Municipal-de-Teixeira-1536/PE-012-2025-2025-367662
2025-02-21;RR;Boa Vista;Instituto De Educacao De Roraima - Ierr;Dispensa;1;46500,00;nao;45273916000153-1-000003/2025;https://pncp.gov.br/app/editais/45273916000153/2025/3;
2025-02-19;MA;Araguanã;Municipio De Araguana;Pregão - Eletrônico;1;21333,33;nao;01612539000164-1-000004/2025;https://pncp.gov.br/app/editais/01612539000164/2025/4;http://www.comprasaraguana.com.br
2025-02-17;SP;Dois Córregos;Municipio De Dois Corregos;Pregão - Eletrônico;1;;nao;45671120000159-1-000029/2025;https://pncp.gov.br/app/editais/45671120000159/2025/29;
2025-02-13;MG;Novo Cruzeiro;Municipio De Novo Cruzeiro;Dispensa;1;11993,00;nao;18404889000138-1-000024/2025;https://pncp.gov.br/app/editais/18404889000138/2025/24;http://novocruzeiro.mg.gov.br/
2025-02-12;MG;Mirabela;Municipio De Mirabela;Pregão - Eletrônico;1;9000,00;nao;18017376000174-1-000013/2025;https://pncp.gov.br/app/editais/18017376000174/2025/13;https://portaldecompraspublicas.com.br/processos/MG/Prefeitura-Municipal-de-Mirabela-1883/PE-0005-2025-2025-364353
2025-02-11;RO;Theobroma;Municipio De Theobroma;Dispensa;1;4764,00;nao;84727601000190-1-000005/2025;https://pncp.gov.br/app/editais/84727601000190/2025/5;https://portal.licitanet.com.br/acesso-visitante/WkpXaG1vJTJCbw==
2025-02-11;PI;Teresina;Secretaria Da Agricultura Familiar;Dispensa;1;39900,00;nao;06553572000184-1-000008/2025;https://pncp.gov.br/app/editais/06553572000184/2025/8;
2025-02-10;SC;Florianópolis;Secretaria De Estado Da Administracao;Pregão - Eletrônico;1;;nao;82951351000142-1-000117/2025;https://pncp.gov.br/app/editais/82951351000142/2025/117;
2025-02-10;PR;Mariópolis;Municipio De Mariopolis;Pregão - Eletrônico;1;1305,00;nao;76995323000124-1-000024/2025;https://pncp.gov.br/app/editais/76995323000124/2025/24;
2025-02-06;SP;Indaiatuba;Fiec Fundacao Indaiatubana De Educacao E Cultura;Pregão - Eletrônico;1;270244,35;nao;54675103000180-1-000012/2025;https://pncp.gov.br/app/editais/54675103000180/2025/12;
2025-02-03;RN;Jaçanã;Municipio De Jacana;Pregão - Eletrônico;1;41200,00;nao;08158800000147-1-000036/2024;https://pncp.gov.br/app/editais/08158800000147/2024/36;
2025-01-31;RS;Mostardas;Municipio De Mostardas;Pregão - Eletrônico;1;19556,00;sim;88000922000140-1-000006/2025;https://pncp.gov.br/app/editais/88000922000140/2025/6;https://portaldecompraspublicas.com.br/processos/RS/Prefeitura-Municipal-de-Mostardas-2760/PE-05-2025-2025-361934
2025-01-29;SE;Aracaju;Estado De Sergipe;Pregão - Eletrônico;5;6905629,10;nao;13128798001094-1-000062/2025;https://pncp.gov.br/app/editais/13128798001094/2025/62;https://sistema.comprasnet.se.gov.br/publico/WKF.aspx?code=SECLOG-PE0059/2025&validation=45534
2025-01-29;SC;Araranguá;Municipio De Ararangua;Pregão - Eletrônico;2;13002,90;nao;82911249000113-1-000014/2025;https://pncp.gov.br/app/editais/82911249000113/2025/14;
2025-01-28;MT;Tangará Da Serra;Municipio De Tangara Da Serra;Pregão - Eletrônico;1;560133,40;nao;03788239000166-1-000015/2025;https://pncp.gov.br/app/editais/03788239000166/2025/15;https://portal.licitanet.com.br/acesso-visitante/WkpXZm01aW4=
2025-01-24;PE;Recife;Secretaria De Administracao;Pregão - Eletrônico;1;235854,25;nao;10572022000180-1-000049/2025;https://pncp.gov.br/app/editais/10572022000180/2025/49;https://www.peintegrado.pe.gov.br/
2025-01-24;MG;Santana Do Paraíso;Municipio De Santana Do Paraiso;Dispensa;1;0,01;nao;38515573000120-1-000008/2025;https://pncp.gov.br/app/editais/38515573000120/2025/8;
2025-01-21;RJ;Quissamã;Municipio De Quissama;Pregão - Eletrônico;1;620,45;nao;31505027000160-1-000131/2024;https://pncp.gov.br/app/editais/31505027000160/2024/131;
2025-01-17;MG;Laranjal;Municipio De Laranjal;Pregão - Eletrônico;1;76577,72;nao;17947615000122-1-000096/2024;https://pncp.gov.br/app/editais/17947615000122/2024/96;
2025-01-17;MT;Aripuanã;Municipio De Aripuana;Pregão - Presencial;1;67303,00;nao;03507498000171-1-000001/2025;https://pncp.gov.br/app/editais/03507498000171/2025/1;https://transparencia.agilicloud.com.br/aripuana/licitacoes/licitacao?id=7729
2025-01-17;MG;Laranjal;Municipio De Laranjal;Pregão - Eletrônico;1;61900,00;nao;17947615000122-1-000091/2024;https://pncp.gov.br/app/editais/17947615000122/2024/91;
2025-01-16;TO;Gurupi;Secretaria Municipal De Ciencia, Tecnologia E Inovacao;Pregão - Eletrônico;1;;nao;23357740000185-1-000009/2024;https://pncp.gov.br/app/editais/23357740000185/2024/9;
2025-01-15;RN;Grossos;Municipio De Grossos;Pregão - Eletrônico;1;34370,00;nao;08077273000146-1-000120/2024;https://pncp.gov.br/app/editais/08077273000146/2024/120;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Grossos-1323/RPE-34-2024-2025-358442
2025-01-15;RN;Grossos;Municipio De Grossos;Pregão - Eletrônico;1;34370,00;nao;08077273000146-1-000116/2024;https://pncp.gov.br/app/editais/08077273000146/2024/116;
2025-01-15;MG;Corinto;Camara Municipal De Corinto;Dispensa;1;25626,67;nao;20572350000130-1-000030/2024;https://pncp.gov.br/app/editais/20572350000130/2024/30;https://www.diariomunicipal.com.br/amm-mg
2025-01-14;PA;Tucumã;Municipio De Tucuma;Dispensa;1;4287,34;nao;22981088000102-1-000006/2025;https://pncp.gov.br/app/editais/22981088000102/2025/6;https://portaldecompraspublicas.com.br/processos/PA/Prefeitura-Municipal-de-Tucuma-2080/DE-7-2025-001PMT-2025-2025-357911
2025-01-10;SE;Aracaju;Estado De Sergipe;Pregão - Eletrônico;5;6905629,10;nao;13128798001094-1-000010/2025;https://pncp.gov.br/app/editais/13128798001094/2025/10;https://sistema.comprasnet.se.gov.br/publico/WKF.aspx?code=SECLOG-PE0011/2025&validation=45329
2025-01-10;BA;Salvador;Fapex Fundacao De Apoio A Pesquisa E Extensao;Pregão - Eletrônico;2;193802,19;sim;14645162000191-1-000005/2025;https://pncp.gov.br/app/editais/14645162000191/2025/5;https://bllcompras.com/Process/ProcessView?param1=[gkz]/RUpftwuVL/QFY24srt7V/ICiGjRKotD1Hh7KrAHCJ84AekvW7jjHsP2oLHnFZEkpvKD5U05bp9DG32WRpCc/tww/0a0gwYvYsk5nrwBfNA=
2024-12-17;BA;Itacaré;Municipio De Itacare;Pregão - Eletrônico;1;190000,00;nao;13846902000195-1-000122/2024;https://pncp.gov.br/app/editais/13846902000195/2024/122;https://bllcompras.com/Process/ProcessView?param1=[gkz]sKUicoDk/rj6XH5/8SAquGYMEf0IdOLLJ2b4pwvwrjKdH9jz23bvAlrZ_PcS5RO/8bCymlaqmyl2/gNHm7k83scQuahUknvp2wanb/eN2W0=
